"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016282","eukaryotic 43S preinitiation complex","5/737","18/19979",0.277777777777778,7.53015226895824,5.42441685297464,0.000386802340410337,0.0155738837059952,0.0155738837059952,"EIF3J/EIF1B/DHX29/EIF3B/EIF1",5
"GO:0080008","Cul4-RING E3 ubiquitin ligase complex","7/737","38/19979",0.184210526315789,4.9936799257302,4.8225443474193,0.000419915759953447,0.0160617778182194,0.0160617778182194,"DCAF6/CUL4A/RBX1/DCAF11/DDB1/DCAF8/DCAF12",7
"GO:0031466","Cul5-RING ubiquitin ligase complex","5/737","19/19979",0.263157894736842,7.13382846532886,5.23495317962237,0.000509100455059489,0.0175032577132493,0.0175032577132493,"ANKRD9/ELOB/SPSB3/ARIH2/RBX1",5
"GO:0070993","cytosolic translation preinitiation complex","5/737","19/19979",0.263157894736842,7.13382846532886,5.23495317962237,0.000509100455059489,0.0175032577132493,0.0175032577132493,"EIF3J/EIF1B/DHX29/EIF3B/EIF1",5
"GO:0034774","secretory granule lumen","25/737","328/19979",0.076219512195122,2.06620031770196,3.81037785766309,0.000526241735169586,0.0175032577132493,0.0175032577132493,"CREG1/PLAC8/PRDX6/ALAD/VCL/HK3/OSTF1/FUCA1/GMFG/PNP/PA2G4/RNASE2/PSMD2/PSMA5/VTI1B/TUBB4B/CYB5R3/PPIA/HMGB1/DYNLT1/CAT/ACTR2/FABP5/SERPINI1/SRP14",25
"GO:0060205","cytoplasmic vesicle lumen","25/737","333/19979",0.0750750750750751,2.03517628890763,3.72806954980603,0.000655803748489408,0.0201495061881548,0.0201495061881548,"CREG1/PLAC8/PRDX6/ALAD/VCL/HK3/OSTF1/FUCA1/GMFG/PNP/PA2G4/RNASE2/PSMD2/PSMA5/VTI1B/TUBB4B/CYB5R3/PPIA/HMGB1/DYNLT1/CAT/ACTR2/FABP5/SERPINI1/SRP14",25
"GO:0000502","proteasome complex","9/737","66/19979",0.136363636363636,3.69662020476132,4.29445492069733,0.000679078752576721,0.0201495061881548,0.0201495061881548,"PSMB9/DNAJB2/UBQLN1/PSMA4/PSMD2/RAD23A/PSMA5/PSME4/PSMF1",9
"GO:0031983","vesicle lumen","25/737","334/19979",0.0748502994011976,2.02908294672527,3.7117801203048,0.000684819818159508,0.0201495061881548,0.0201495061881548,"CREG1/PLAC8/PRDX6/ALAD/VCL/HK3/OSTF1/FUCA1/GMFG/PNP/PA2G4/RNASE2/PSMD2/PSMA5/VTI1B/TUBB4B/CYB5R3/PPIA/HMGB1/DYNLT1/CAT/ACTR2/FABP5/SERPINI1/SRP14",25
"GO:0031901","early endosome membrane","18/737","212/19979",0.0849056603773585,2.30166918409667,3.72891785161383,0.000909510373502849,0.0257694605825807,0.0257694605825807,"CLCN3/GRIPAP1/TMEM63B/PI4K2A/MARCHF8/TMEM9B/UBXN6/ANXA1/VTI1B/MARCHF3/WASHC2A/OCRL/WDR81/SH3GL1/CMTM6/SNX3/TSG101/WASHC2C",18
"GO:0098562","cytoplasmic side of membrane","19/737","233/19979",0.0815450643776824,2.21056830556542,3.63757818434492,0.00107708797269371,0.0294275821110961,0.0294275821110961,"AP2M1/SPTA1/AP2S1/SPTB/ANK1/SLC4A1/S100A6/GNA12/DNAJB2/PI4KB/BECN1/SHROOM4/AP2A1/RPS29/SYAP1/PTEN/GNAS/FDFT1/ACP1",19
"GO:0036019","endolysosome","6/737","34/19979",0.176470588235294,4.78386144145582,4.32157750539595,0.00137240786751107,0.0340014832678268,0.0340014832678268,"AP2M1/AP2S1/CTSB/AP2A1/RAP2A/SLC48A1",6
"GO:0005765","lysosomal membrane","31/737","470/19979",0.0659574468085106,1.78801062386328,3.38335945374426,0.00137783788405573,0.0340014832678268,0.0340014832678268,"AP2M1/RRAGB/AP2S1/NAPG/LRRC8A/STOM/FLCN/CLCN3/CHMP3/LAMTOR2/TMEM63B/PI4K2A/MARCHF8/RRAGA/UBA52/TMEM9B/UBXN6/ATP6V1D/VTI1B/AP2A1/SLC3A2/SLC7A5/NPRL3/WDR81/CMTM6/MARCHF2/RMC1/MCOLN1/TRIM23/ATP6V0C/SLC48A1",31
"GO:0098852","lytic vacuole membrane","31/737","470/19979",0.0659574468085106,1.78801062386328,3.38335945374426,0.00137783788405573,0.0340014832678268,0.0340014832678268,"AP2M1/RRAGB/AP2S1/NAPG/LRRC8A/STOM/FLCN/CLCN3/CHMP3/LAMTOR2/TMEM63B/PI4K2A/MARCHF8/RRAGA/UBA52/TMEM9B/UBXN6/ATP6V1D/VTI1B/AP2A1/SLC3A2/SLC7A5/NPRL3/WDR81/CMTM6/MARCHF2/RMC1/MCOLN1/TRIM23/ATP6V0C/SLC48A1",31
"GO:0005769","early endosome","30/737","451/19979",0.0665188470066519,1.80322936817625,3.37663105164486,0.00143461285754435,0.0342962136256697,0.0342962136256697,"CLCN3/CHMP3/GRIPAP1/TMEM63B/SIAH2/PI4K2A/VPS29/MARCHF8/VPS28/TFRC/RAP1GAP/TMEM9B/UBXN6/ANXA1/VTI1B/MARCHF3/WASHC2A/PTP4A3/OCRL/HMGB1/RNF11/WASF2/WDR81/SH3GL1/DERL2/CMTM6/SNX3/TRAK2/TSG101/WASHC2C",30
"GO:0005766","primary lysosome","14/737","155/19979",0.0903225806451613,2.44851402809997,3.54305221914731,0.00182917414251639,0.0411564182066188,0.0411564182066188,"CREG1/PLAC8/PRDX6/ANXA11/STOM/FUCA1/PA2G4/RNASE2/TUBB4B/CYB5R3/ACTR2/FABP5/CMTM6/ATP6V0C",14
"GO:0042582","azurophil granule","14/737","155/19979",0.0903225806451613,2.44851402809997,3.54305221914731,0.00182917414251639,0.0411564182066188,0.0411564182066188,"CREG1/PLAC8/PRDX6/ANXA11/STOM/FUCA1/PA2G4/RNASE2/TUBB4B/CYB5R3/ACTR2/FABP5/CMTM6/ATP6V0C",14
"GO:0035578","azurophil granule lumen","10/737","91/19979",0.10989010989011,2.97896133717029,3.7029435649059,0.00190923831676885,0.0417304946379477,0.0417304946379477,"CREG1/PLAC8/PRDX6/FUCA1/PA2G4/RNASE2/TUBB4B/CYB5R3/ACTR2/FABP5",10
"GO:0009925","basal plasma membrane","22/737","305/19979",0.0721311475409836,1.95537068754588,3.29048671370467,0.00222674786832009,0.0473183922018018,0.0473183922018018,"TESC/ADORA1/ANK1/SLC4A1/BSG/LEPR/SLC6A9/TFRC/ABCC4/SLC22A4/ANXA1/SHROOM4/EPB41/SLC1A5/AP2A1/SLC2A1/SLC7A1/SLC3A2/WASF2/SLC7A5/SLC14A1/CHP1",22
